config,target,segment,h,wis,mae,wape,mase,cov80,cov60,n,rel_wis_vs_snaive
tfm_po_lab,nhi_out_ili,all,1,3267.6947938629523,4119.541787462349,0.07192408274170513,0.16028790066466023,0.7807228915662651,0.5301204819277109,415,
tfm_po_lab,nhi_out_ili,all,2,4542.592615252678,5784.981626506024,0.10105215015068583,0.22553763646712804,0.7783132530120482,0.5566265060240964,415,
tfm_po_lab,nhi_out_ili,all,3,5941.018715173193,7464.88516566265,0.13049518370702884,0.29252720372277574,0.7951807228915663,0.5879518072289157,415,
tfm_po_lab,nhi_out_ili,all,4,7129.51842787818,8950.868255835843,0.15675118753788375,0.35263073353916535,0.7927710843373494,0.6024096385542169,415,
tfm_po_labpos,nhi_out_ili,all,1,3272.767339252845,4114.692691076807,0.07183942118766587,0.16005673664518882,0.7710843373493976,0.5156626506024097,415,
tfm_po_labpos,nhi_out_ili,all,2,4660.554904618474,5937.4142460466865,0.10371484554925166,0.2316759954473205,0.7831325301204819,0.5493975903614458,415,
tfm_po_labpos,nhi_out_ili,all,3,6071.539822623829,7593.380271084337,0.13274143291453,0.2976513966019134,0.8192771084337349,0.5807228915662651,415,
tfm_po_labpos,nhi_out_ili,all,4,7147.315111696787,8961.83414439006,0.15694322656741153,0.35312586136125407,0.7927710843373494,0.6072289156626506,415,
tfm_po_rods,nhi_out_ili,all,1,3248.002540369813,4079.778779179217,0.07122985070198674,0.15851548118187753,0.7879518072289157,0.5590361445783133,415,
tfm_po_rods,nhi_out_ili,all,2,4538.8141071577975,5759.497524472891,0.1006069934550607,0.22461204583852254,0.7855421686746988,0.5662650602409639,415,
tfm_po_rods,nhi_out_ili,all,3,5966.704630187416,7566.74851750753,0.13227587778564046,0.2962999565454239,0.8,0.5951807228915663,415,
tfm_po_rods,nhi_out_ili,all,4,6983.4403002635545,8827.097411521085,0.15458366297217968,0.34747710945662097,0.8192771084337349,0.6168674698795181,415,
tfm_mv_out_er_rods,nhi_er_ili,pre_covid,1,405.47909676315436,514.4051466721755,0.07732028225619234,0.14128040595198213,0.6923076923076923,0.4807692307692308,104,
tfm_mv_out_er_rods,nhi_er_ili,pre_covid,2,552.512614564371,726.970918822057,0.1095720089888199,0.20068997299821037,0.7864077669902912,0.47572815533980584,103,
tfm_mv_out_er_rods,nhi_er_ili,pre_covid,3,573.074418051726,718.1979525696997,0.10843628284025669,0.2037916508156538,0.8333333333333334,0.5588235294117647,102,
tfm_mv_out_er_rods,nhi_er_ili,pre_covid,4,695.1959677852551,861.7538409846844,0.13081111561241293,0.24444764329016597,0.8316831683168316,0.6138613861386139,101,
tfm_mv_out_er_rods,nhi_out_ili,pre_covid,1,3501.2387186164533,4280.392315204327,0.06484848646317959,0.1562959235538433,0.8076923076923077,0.5576923076923077,104,
tfm_mv_out_er_rods,nhi_out_ili,pre_covid,2,4559.034969154531,5846.33552032767,0.08891125679230569,0.21516781026927803,0.8155339805825242,0.5533980582524272,103,
tfm_mv_out_er_rods,nhi_out_ili,pre_covid,3,5377.392357706973,7013.193167892156,0.10711554939368956,0.26048632512754577,0.8431372549019608,0.6568627450980392,102,
tfm_mv_out_er_rods,nhi_out_ili,pre_covid,4,6012.356619568207,7356.498220915842,0.11327669653088113,0.2756137195573353,0.8514851485148515,0.6831683168316832,101,
tfm_mv_out_er_rods,rods_ili,pre_covid,1,730.9702413444845,951.7541128305288,0.07028030327740087,0.17627835413087953,0.75,0.4807692307692308,104,
tfm_mv_out_er_rods,rods_ili,pre_covid,2,874.4542340884574,1155.8153064320388,0.0856085606150494,0.21557731882154582,0.7766990291262136,0.5048543689320388,103,
tfm_mv_out_er_rods,rods_ili,pre_covid,3,929.4081063197849,1129.8486328125,0.08378924142392087,0.2147233047330335,0.8627450980392157,0.6176470588235294,102,
tfm_mv_out_er_rods,rods_ili,pre_covid,4,1033.9778932678425,1286.6785175587872,0.09576061658508507,0.2438666460057242,0.8217821782178217,0.6732673267326733,101,
tfm_mv_out_er_rods_nocov,nhi_er_ili,pre_covid,1,526.7146425948184,623.1615553635818,0.09366746748866893,0.17205319427265017,0.8173076923076923,0.5480769230769231,104,
tfm_mv_out_er_rods_nocov,nhi_er_ili,pre_covid,2,706.643378390052,841.8433731227245,0.1268860517783107,0.23101820762937395,0.8058252427184466,0.6407766990291263,103,
