config,target,segment,h,wis,mae,wape,mase,cov80,cov60,n,rel_wis_vs_snaive
tfm_best_mv3_hol,nhi_er_ili,all,1,362.3231957779033,460.617775202372,0.08102977790950756,0.15244458431105584,0.7686746987951807,0.5204819277108433,415,
tfm_best_mv3_hol,nhi_er_ili,all,2,512.2068200536521,653.3838643637048,0.11502627075644534,0.21656338719381957,0.8024096385542169,0.5373493975903615,415,
tfm_best_mv3_hol,nhi_er_ili,all,3,617.9938720637759,780.7268201713102,0.13747937517257766,0.2630674436870672,0.8024096385542169,0.5759036144578313,415,
tfm_best_mv3_hol,nhi_er_ili,all,4,720.3799741021377,906.7446483198419,0.15984883734531063,0.30508370023383696,0.7975903614457831,0.5927710843373494,415,
tfm_best_mv3_hol,nhi_out_ili,all,1,2866.6271130354753,3601.383998493976,0.06287743978727658,0.1398215132174283,0.7662650602409639,0.5566265060240964,415,
tfm_best_mv3_hol,nhi_out_ili,all,2,4145.69069120231,5262.452706137048,0.09192460674116719,0.20523029783178326,0.7831325301204819,0.5686746987951807,415,
tfm_best_mv3_hol,nhi_out_ili,all,3,5577.264314026941,7032.019804216868,0.12292817582831317,0.27572249831548373,0.7879518072289157,0.5831325301204819,415,
tfm_best_mv3_hol,nhi_out_ili,all,4,6787.231134642738,8622.203463855421,0.1509954781505589,0.33912638805018747,0.7831325301204819,0.5903614457831325,415,
tfm_best_mv3_hol,rods_ili,all,1,953.8668823993893,1180.4010400978916,0.0922252550800084,0.2306775395314566,0.7903614457831325,0.5662650602409639,415,
tfm_best_mv3_hol,rods_ili,all,2,1374.1783620157714,1703.9634071442017,0.1333177759843075,0.3353529716606471,0.8096385542168675,0.5903614457831325,415,
tfm_best_mv3_hol,rods_ili,all,3,1684.2648478288154,2028.5354092149848,0.15885160739546025,0.40149113519538765,0.8120481927710843,0.5951807228915663,415,
