config,target,segment,h,wis,mae,mape,wape,mase,cov80,cov60,dir_hit,dir_hit3,hit_tol10,thr,thr_hit_rate,thr_false_alarm,thr_accuracy,n,rel_wis_vs_snaive
ma3,nhi_out_ili,all,1,7257.14170940171,8636.679487179486,10.758524956624905,0.09882013342443834,0.3428145205524616,0.717948717948718,0.38461538461538464,0.358974358974359,0.44871794871794873,0.6538461538461539,95798.0,0.7142857142857143,0.14035087719298245,0.8205128205128205,78,0.4569501484305056
ma3,nhi_out_ili,all,2,8898.233355492246,10788.599715099715,13.090760241343203,0.12369539451531178,0.42870097903736476,0.717948717948718,0.3333333333333333,0.3333333333333333,0.2948717948717949,0.5769230769230769,95798.0,0.6,0.15517241379310345,0.782051282051282,78,0.5589191285574552
ma3,nhi_out_ili,all,3,11049.59542576765,13435.39981006648,16.013483960220192,0.15403607623027796,0.5343397622191224,0.6794871794871795,0.2692307692307692,0.3717948717948718,0.19230769230769232,0.41025641025641024,95798.0,0.45,0.1896551724137931,0.717948717948718,78,0.6907354824989593
ma3,nhi_out_ili,all,4,13325.717605078964,16471.92940804052,19.120797447542603,0.1882569659969729,0.6554323193143756,0.6666666666666666,0.32051282051282054,0.3974358974358974,0.16666666666666666,0.32051282051282054,95798.0,0.3,0.2413793103448276,0.6410256410256411,78,0.8262215174796623
naive,nhi_out_ili,all,1,5743.4206552706555,6686.48717948718,8.773714721872901,0.07650620313033131,0.26520692965934484,0.6923076923076923,0.4230769230769231,0.5384615384615384,0.5384615384615384,0.782051282051282,95798.0,0.8571428571428571,0.07017543859649122,0.9102564102564102,78,0.3616378218885741
naive,nhi_out_ili,all,2,7919.26170940171,9501.935897435897,11.790249486678075,0.10894330501923465,0.37743071697064823,0.7307692307692307,0.3974358974358974,0.5384615384615384,0.34615384615384615,0.6410256410256411,95798.0,0.7,0.13793103448275862,0.8205128205128205,78,0.4974275990082045
naive,nhi_out_ili,all,3,10311.55076923077,12345.26923076923,14.917970480364906,0.1415377926371262,0.4909871664729046,0.7307692307692307,0.3717948717948718,0.5641025641025641,0.24358974358974358,0.48717948717948717,95798.0,0.55,0.1896551724137931,0.7435897435897436,78,0.6445986229764883
naive,nhi_out_ili,all,4,12648.84962962963,15484.71794871795,18.133803919962524,0.17697416909287786,0.6162525815197684,0.6923076923076923,0.358974358974359,0.5384615384615384,0.14102564102564102,0.3717948717948718,95798.0,0.4,0.2413793103448276,0.6666666666666666,78,0.784254330241957
snaive,nhi_out_ili,all,1,15881.692421652422,19771.02564102564,23.417120605962708,0.2262183510091327,0.7868179672857061,0.8717948717948718,0.717948717948718,0.47435897435897434,0.32051282051282054,0.2692307692307692,95798.0,0.38095238095238093,0.21052631578947367,0.6794871794871795,78,1.0
snaive,nhi_out_ili,all,2,15920.430883190884,19840.98717948718,23.507552765420172,0.2274844559581684,0.7900864179011924,0.8717948717948718,0.717948717948718,0.47435897435897434,0.34615384615384615,0.2564102564102564,95798.0,0.35,0.20689655172413793,0.6794871794871795,78,1.0
