config,target,segment,h,wis,mae,mape,wape,mase,cov80,cov60,dir_hit,dir_hit3,hit_tol10,thr,thr_hit_rate,thr_false_alarm,thr_accuracy,n,rel_wis_vs_snaive
naive,nhi_er_ili,all,1,492.9217135207497,558.3493975903615,8.550222561323473,0.09822227911803205,0.18349792329147668,0.8289156626506025,0.6578313253012048,0.4891566265060241,0.46265060240963857,0.7301204819277108,7514.0,0.9047619047619048,0.03225806451612903,0.9518072289156626,415,0.262183952584649
naive,nhi_er_ili,all,2,757.0975368139224,853.2879518072289,13.218861149073202,0.15021878612410253,0.2818383003606853,0.8554216867469879,0.6409638554216868,0.46265060240963857,0.3253012048192771,0.563855421686747,7514.0,0.8365384615384616,0.06109324758842444,0.9132530120481928,415,0.3998745831132929
naive,nhi_er_ili,all,3,930.2078768406961,1056.9060240963856,17.20136111472205,0.1861121919406092,0.3513060333548755,0.8433734939759037,0.6289156626506024,0.4963855421686747,0.26265060240963856,0.4650602409638554,7514.0,0.7669902912621359,0.08653846153846154,0.8771084337349397,415,0.48840046814339355
naive,nhi_er_ili,all,4,1071.6636626506024,1226.555421686747,20.846392721752068,0.21622786355509319,0.4092042496437809,0.8626506024096385,0.6337349397590362,0.4578313253012048,0.20963855421686747,0.3927710843373494,7514.0,0.6893203883495146,0.11538461538461539,0.8361445783132531,415,0.5601805004759205
snaive,nhi_er_ili,all,1,1880.060578313253,2408.5939759036146,51.55339044153014,0.42370886545987263,0.7859172718225133,0.8481927710843373,0.6168674698795181,0.5277108433734939,0.30843373493975906,0.1614457831325301,7514.0,0.4,0.16129032258064516,0.727710843373494,415,1.0
snaive,nhi_er_ili,all,2,1893.337483266399,2419.0831325301206,51.88250564458861,0.42587233410751596,0.7906748768263214,0.8385542168674699,0.619277108433735,0.5566265060240964,0.39518072289156625,0.15903614457831325,7514.0,0.3942307692307692,0.1607717041800643,0.727710843373494,415,1.0
snaive,nhi_er_ili,all,3,1904.6007068273093,2430.753012048193,52.20543185913375,0.42803500105442754,0.7955054008145033,0.8361445783132531,0.619277108433735,0.5903614457831325,0.43614457831325304,0.15180722891566265,7514.0,0.39805825242718446,0.16346153846153846,0.727710843373494,415,1.0
snaive,nhi_er_ili,all,4,1913.0684872824631,2439.6373493975902,52.529013814470254,0.430080502342091,0.7998958612173523,0.8313253012048193,0.619277108433735,0.5951807228915663,0.46987951807228917,0.15421686746987953,7514.0,0.4077669902912621,0.16346153846153846,0.7301204819277108,415,1.0
tfm_best_mv3_hol,nhi_er_ili,all,1,362.3231681020959,460.6177416698042,8.087472927071671,0.08102977201061119,0.15244456918808466,0.7686746987951807,0.5204819277108433,0.6433734939759036,0.5325301204819277,0.7783132530120482,7514.0,0.8857142857142857,0.02258064516129032,0.9542168674698795,415,0.19271887953055422
tfm_best_mv3_hol,nhi_er_ili,all,2,512.2068054771167,653.3837155261672,11.674058868441627,0.11502624455404298,0.21656333816510537,0.8024096385542169,0.5373493975903615,0.6650602409638554,0.4987951807228916,0.5975903614457831,7514.0,0.8269230769230769,0.05466237942122187,0.9156626506024096,415,0.270531170488134
tfm_best_mv3_hol,nhi_er_ili,all,3,617.9938549902736,780.7268842949925,14.405926273343374,0.13747938646421454,0.263067466380554,0.8024096385542169,0.5759036144578313,0.6795180722891566,0.4987951807228916,0.5204819277108433,7514.0,0.7669902912621359,0.0673076923076923,0.891566265060241,415,0.32447423377245826
tfm_best_mv3_hol,nhi_er_ili,all,4,720.3798581565846,906.7444524190512,16.81546103344259,0.1598488028102145,0.3050836348791697,0.7975903614457831,0.5927710843373494,0.6650602409638554,0.4891566265060241,0.44819277108433736,7514.0,0.7087378640776699,0.07371794871794872,0.8722891566265061,415,0.37655727588712357
tfm_best_mv3_hol,nhi_out_ili,all,1,2866.62686997992,3601.3847420933735,6.602674060797535,0.06287745276995944,0.13982154593247845,0.7662650602409639,0.5566265060240964,0.7012048192771084,0.6,0.8409638554216867,79955.0,0.9047619047619048,0.03225806451612903,0.9518072289156626,415,
tfm_best_mv3_hol,nhi_out_ili,all,2,4145.691090089525,5262.4527390813255,9.533331886643321,0.09192460731663835,0.2052302961016353,0.7831325301204819,0.5686746987951807,0.6867469879518072,0.5180722891566265,0.672289156626506,79955.0,0.8761904761904762,0.041935483870967745,0.9373493975903614,415,
tfm_best_mv3_hol,nhi_out_ili,all,3,5577.263569486278,7032.018495858434,12.91322888862049,0.12292815295663191,0.27572244338668495,0.7879518072289157,0.5831325301204819,0.6746987951807228,0.44819277108433736,0.5397590361445783,79955.0,0.8365384615384616,0.06430868167202572,0.9108433734939759,415,
tfm_best_mv3_hol,nhi_out_ili,all,4,6787.230210947959,8622.202080195782,16.013673755210466,0.15099545391935745,0.3391263324188876,0.7831325301204819,0.5903614457831325,0.6578313253012048,0.4843373493975904,0.44096385542168676,79955.0,0.7766990291262136,0.08012820512820513,0.8843373493975903,415,
tfm_best_mv3_hol,rods_ili,all,1,953.8668893542922,1180.400824783509,7.787727869006578,0.0922252382574005,0.23067749769396947,0.7903614457831325,0.5662650602409639,0.6987951807228916,0.5783132530120482,0.7879518072289157,14551.0,0.7830188679245284,0.061488673139158574,0.8987951807228916,415,
tfm_best_mv3_hol,rods_ili,all,2,1374.1785188671354,1703.963602456702,11.102077274644294,0.1333177912655207,0.33535300885108776,0.8096385542168675,0.5903614457831325,0.7156626506024096,0.5518072289156627,0.6578313253012048,14551.0,0.7428571428571429,0.07419354838709677,0.8795180722891566,415,
tfm_best_mv3_hol,rods_ili,all,3,1684.2651418434152,2028.5357668957079,13.278159901370387,0.1588516354049086,0.401491205897816,0.8120481927710843,0.5951807228915663,0.7518072289156627,0.5710843373493976,0.5566265060240964,14551.0,0.6634615384615384,0.09646302250803858,0.8433734939759037,415,
tfm_best_mv3_hol,rods_ili,all,4,1911.9471586868308,2305.453895660768,15.344861855338179,0.18079148560041564,0.45804301227003735,0.8216867469879519,0.6120481927710844,0.7421686746987952,0.5542168674698795,0.5060240963855421,14551.0,0.5631067961165048,0.12179487179487179,0.8,415,
tfm_best_mv4_cny_hol,nhi_er_ili,all,1,360.6699461779409,457.25915321442017,8.041819038849997,0.08043894444971293,0.15104051825417594,0.7759036144578313,0.5566265060240964,0.6650602409638554,0.5373493975903615,0.7686746987951807,7514.0,0.9142857142857143,0.025806451612903226,0.9590361445783132,415,0.1918395345013434
tfm_best_mv4_cny_hol,nhi_er_ili,all,2,504.76655442080823,643.177537297628,11.56355798641117,0.11322947747065662,0.21344096837687154,0.8192771084337349,0.5590361445783133,0.6771084337349398,0.5253012048192771,0.636144578313253,7514.0,0.8269230769230769,0.05787781350482315,0.9132530120481928,415,0.26660146903656157
tfm_best_mv4_cny_hol,nhi_er_ili,all,3,610.8125870931643,766.1591838055347,14.059885279007672,0.13491413789166973,0.2580189633569573,0.8096385542168675,0.6048192771084338,0.7060240963855422,0.4843373493975904,0.5325301204819277,7514.0,0.7669902912621359,0.07051282051282051,0.8891566265060241,415,0.320703749034441
