config,target,segment,h,wis,mae,mape,wape,mase,cov80,cov60,dir_hit,dir_hit3,hit_tol10,thr,thr_hit_rate,thr_false_alarm,thr_accuracy,n,rel_wis_vs_snaive
ma3,nhi_er_ili,all,1,786.1275688509022,939.9786324786324,10.127671140887113,0.10767698129464001,0.3544907572474994,0.7948717948717948,0.47435897435897434,0.3333333333333333,0.5128205128205128,0.6666666666666666,9184.75,0.8,0.15517241379310345,0.8333333333333334,78,0.42783839136236007
ma3,nhi_er_ili,all,2,898.859477682811,1074.7592592592591,11.727301375566716,0.12324351113515604,0.4057605951100879,0.7948717948717948,0.5128205128205128,0.41025641025641024,0.32051282051282054,0.5897435897435898,9184.75,0.7368421052631579,0.1694915254237288,0.8076923076923077,78,0.490878941297768
ma3,nhi_er_ili,all,3,1019.4484341036191,1219.9040835707501,13.383215028276071,0.13970377200260536,0.4610475270278498,0.8076923076923077,0.5128205128205128,0.47435897435897434,0.2948717948717949,0.48717948717948717,9184.75,0.5789473684210527,0.22033898305084745,0.7307692307692307,78,0.5586997408286168
ma3,nhi_er_ili,all,4,1189.2357539305685,1455.3205128205127,16.06377334854661,0.1661341806276554,0.5503736887012485,0.8205128205128205,0.5,0.4358974358974359,0.2692307692307692,0.4230769230769231,9184.75,0.45,0.25862068965517243,0.6666666666666666,78,0.6517698276735255
naive,nhi_er_ili,all,1,553.8204273504273,651.8717948717949,6.894367791663512,0.07467359856662407,0.24579188609353997,0.7692307692307693,0.5384615384615384,0.5256410256410257,0.5897435897435898,0.782051282051282,9184.75,0.8,0.08620689655172414,0.8846153846153846,78,0.3014086391698101
naive,nhi_er_ili,all,2,810.9563817663818,975.3589743589744,10.584774856801786,0.11184520029167548,0.36823137220387486,0.782051282051282,0.5,0.5128205128205128,0.3076923076923077,0.6282051282051282,9184.75,0.6842105263157895,0.13559322033898305,0.8205128205128205,78,0.4428739085517267
naive,nhi_er_ili,all,3,969.5189173789174,1162.820512820513,12.767874285044941,0.1331665448053302,0.43949318327054043,0.8461538461538461,0.5128205128205128,0.5128205128205128,0.2948717948717949,0.5256410256410257,9184.75,0.5789473684210527,0.1694915254237288,0.7692307692307693,78,0.5313363086817845
naive,nhi_er_ili,all,4,1109.7121937321938,1338.8333333333333,14.649082875030999,0.15283642116694204,0.506493589231588,0.8205128205128205,0.5641025641025641,0.5,0.23076923076923078,0.44871794871794873,9184.75,0.45,0.20689655172413793,0.7051282051282052,78,0.6081863271311209
snaive,nhi_er_ili,all,1,1837.4404558404558,2317.4871794871797,25.647151616723725,0.2654741448943326,0.8765619852059471,0.8076923076923077,0.5641025641025641,0.5128205128205128,0.3333333333333333,0.20512820512820512,9184.75,0.05,0.29310344827586204,0.5384615384615384,78,1.0
snaive,nhi_er_ili,all,2,1831.1225071225072,2293.871794871795,25.40569404437238,0.2630401289017477,0.8684705407816166,0.8076923076923077,0.5641025641025641,0.5897435897435898,0.41025641025641024,0.21794871794871795,9184.75,0.05263157894736842,0.288135593220339,0.5512820512820513,78,1.0
