config,target,segment,h,wis,mae,mape,wape,mase,cov80,cov60,dir_hit,dir_hit3,hit_tol10,thr,thr_hit_rate,thr_false_alarm,thr_accuracy,n,rel_wis_vs_snaive
ma3,rods_ili_pct,all,1,0.8964738602289158,1.0320665789656893,9.218072316644843,0.10288627733326432,0.34580711491607935,0.8192771084337349,0.5903614457831325,0.38313253012048193,0.5421686746987951,0.7349397590361446,10.0,0.8967136150234741,0.11386138613861387,0.891566265060241,415,0.39836554326894036
ma3,rods_ili_pct,all,2,1.1169212953072338,1.2825767806763748,11.61061817424685,0.1280018045055179,0.4301219445160716,0.8168674698795181,0.5807228915662651,0.4072289156626506,0.4433734939759036,0.6409638554216868,10.0,0.8726415094339622,0.1477832512315271,0.8626506024096385,415,0.49501616073641064
ma3,rods_ili_pct,all,3,1.3454594932327637,1.5406709730103951,14.282424290498017,0.15389631977009727,0.5166396955768636,0.8240963855421687,0.5783132530120482,0.40481927710843374,0.37349397590361444,0.5759036144578313,10.0,0.8293838862559242,0.19117647058823528,0.8192771084337349,415,0.5951342176749423
ma3,rods_ili_pct,all,4,1.6043238085895206,1.8347335788624044,17.493925406186673,0.1834815524298482,0.6144988960352059,0.8289156626506025,0.6072289156626506,0.41204819277108434,0.3349397590361446,0.5108433734939759,10.0,0.7857142857142857,0.23902439024390243,0.7734939759036145,415,0.7086957258237232
naive,rods_ili_pct,all,1,0.6055440904288343,0.6853416894106201,6.03028070677448,0.06832142088683321,0.2315265178242472,0.8216867469879519,0.6337349397590362,0.472289156626506,0.6385542168674698,0.8530120481927711,10.0,0.9436619718309859,0.06435643564356436,0.9397590361445783,415,0.2690852586548157
naive,rods_ili_pct,all,2,0.973006410258809,1.1132349506072645,9.862393531036632,0.11110140512694668,0.37399290866115154,0.8240963855421687,0.6,0.4939759036144578,0.4457831325301205,0.7228915662650602,10.0,0.8962264150943396,0.11822660098522167,0.8891566265060241,415,0.43123351627541756
naive,rods_ili_pct,all,3,1.2639186058695522,1.4458935840459932,13.120211426564808,0.14442908658757003,0.48497476456223,0.8313253012048193,0.5879518072289157,0.46265060240963857,0.344578313253012,0.6120481927710844,10.0,0.8530805687203792,0.16666666666666666,0.8433734939759037,415,0.5590664115064884
naive,rods_ili_pct,all,4,1.5025181693829548,1.7140189396176029,16.049512100775587,0.17140954935277022,0.574769723358598,0.8361445783132531,0.5951807228915663,0.4602409638554217,0.28674698795180725,0.5542168674698795,10.0,0.8095238095238095,0.2146341463414634,0.7975903614457831,415,0.6637239931945871
snaive,rods_ili_pct,all,1,2.250380022510375,2.8211969660236917,30.13354186065485,0.28124392299280826,0.942603277799646,0.8289156626506025,0.6337349397590362,0.5518072289156627,0.24096385542168675,0.23373493975903614,10.0,0.5586854460093896,0.41089108910891087,0.5734939759036145,415,1.0
snaive,rods_ili_pct,all,2,2.256332992534317,2.817568812810275,30.12128924119846,0.2811947774136313,0.9448368110447163,0.8289156626506025,0.636144578313253,0.5807228915662651,0.35903614457831323,0.23373493975903614,10.0,0.5566037735849056,0.41379310344827586,0.5710843373493976,415,1.0
snaive,rods_ili_pct,all,3,2.260766484725372,2.8149234326263617,30.11361103838455,0.28118031968197754,0.9463356898333092,0.8240963855421687,0.6313253012048192,0.6216867469879518,0.42650602409638555,0.23373493975903614,10.0,0.5545023696682464,0.4166666666666667,0.5686746987951807,415,1.0
snaive,rods_ili_pct,all,4,2.2637695560034614,2.8123908229251624,30.121760083533864,0.28125164338558506,0.9473432678139114,0.8216867469879519,0.6313253012048192,0.6578313253012048,0.4867469879518072,0.23373493975903614,10.0,0.5523809523809524,0.4195121951219512,0.5662650602409639,415,1.0
ma3,rods_ili_pct,pre_covid,1,0.600226605444017,0.7066239935521963,5.959318045882559,0.06562241693405825,0.23554199200801035,0.8942307692307693,0.6730769230769231,0.46153846153846156,0.6346153846153846,0.8365384615384616,10.0,0.9206349206349206,0.0975609756097561,0.9134615384615384,104,0.3780356874003599
ma3,rods_ili_pct,pre_covid,2,0.7111311514626537,0.833336888679866,7.117266138322102,0.07760633898592316,0.2782574579089765,0.883495145631068,0.6990291262135923,0.4563106796116505,0.5436893203883495,0.7572815533980582,10.0,0.9032258064516129,0.14634146341463414,0.883495145631068,103,0.4460980398573043
ma3,rods_ili_pct,pre_covid,3,0.8401870224755419,0.9738670779585714,8.42372805111186,0.090893351494445,0.3246377805108035,0.8627450980392157,0.6862745098039216,0.45098039215686275,0.49019607843137253,0.696078431372549,10.0,0.8852459016393442,0.1951219512195122,0.8529411764705882,102,0.5257902618009906
ma3,rods_ili_pct,pre_covid,4,0.9718499918368932,1.1199981500488598,9.900949761190631,0.10488163049903602,0.37306221158797376,0.8811881188118812,0.7128712871287128,0.43564356435643564,0.42574257425742573,0.6138613861386139,10.0,0.85,0.24390243902439024,0.8118811881188119,101,0.6116966169610519
naive,rods_ili_pct,pre_covid,1,0.46635022414608274,0.5308131556101232,4.411778818798454,0.049295300654063644,0.17711842734123837,0.8846153846153846,0.6923076923076923,0.4423076923076923,0.6923076923076923,0.9326923076923077,10.0,0.9682539682539683,0.04878048780487805,0.9615384615384616,104,0.2937174493022694
naive,rods_ili_pct,pre_covid,2,0.6581113763439197,0.7579788281850197,6.397115770458181,0.07058845310144096,0.2522216949670392,0.912621359223301,0.7572815533980582,0.4854368932038835,0.5728155339805825,0.8349514563106796,10.0,0.9354838709677419,0.0975609756097561,0.9223300970873787,103,0.41283832720726094
naive,rods_ili_pct,pre_covid,3,0.796083259805331,0.9144931633300896,7.853211784225857,0.08535184155528537,0.30483916846425346,0.9019607843137255,0.7254901960784313,0.49019607843137253,0.4803921568627451,0.7745098039215687,10.0,0.9016393442622951,0.14634146341463414,0.8823529411764706,102,0.4981900629161597
naive,rods_ili_pct,pre_covid,4,0.904325677729585,1.0259498845581638,9.059383490835977,0.0960745307463801,0.3431531133701918,0.9207920792079208,0.7128712871287128,0.49504950495049505,0.4158415841584158,0.6831683168316832,10.0,0.8666666666666667,0.1951219512195122,0.8415841584158416,101,0.5691958248130925
snaive,rods_ili_pct,pre_covid,1,1.587751171249462,1.9953958413147368,18.13186792788055,0.18530746060432102,0.6641366955016191,0.9230769230769231,0.7403846153846154,0.5673076923076923,0.2692307692307692,0.2980769230769231,10.0,0.4444444444444444,0.4634146341463415,0.4807692307692308,104,1.0
snaive,rods_ili_pct,pre_covid,2,1.5941140465224348,1.9846332025984577,18.090491396759887,0.18482335196701277,0.6622476775090538,0.9223300970873787,0.7378640776699029,0.5242718446601942,0.36893203883495146,0.30097087378640774,10.0,0.43548387096774194,0.4634146341463415,0.47572815533980584,103,1.0
snaive,rods_ili_pct,pre_covid,3,1.5979509007976815,1.9762735606003565,18.05624921618403,0.18445035411749292,0.6602477585606604,0.9117647058823529,0.7352941176470589,0.6078431372549019,0.38235294117647056,0.30392156862745096,10.0,0.4262295081967213,0.4634146341463415,0.47058823529411764,102,1.0
snaive,rods_ili_pct,pre_covid,4,1.5887777778878465,1.9551936796341844,17.951189306280224,0.183093071227392,0.654073932823783,0.9108910891089109,0.7326732673267327,0.6336633663366337,0.46534653465346537,0.3069306930693069,10.0,0.4166666666666667,0.4634146341463415,0.46534653465346537,101,1.0
ma3,rods_ili_pct,covid,1,1.384689316104669,1.5320176118679572,14.142624788383397,0.1810289860550998,0.5257174792315431,0.7388535031847133,0.5414012738853503,0.3821656050955414,0.40764331210191085,0.5923566878980892,10.0,0.8378378378378378,0.075,0.9044585987261147,157,0.46383997727505527
ma3,rods_ili_pct,covid,2,1.757637250647207,1.9370612848989146,18.145547284093258,0.22889047594190623,0.6650657339903757,0.7452229299363057,0.5286624203821656,0.3821656050955414,0.3821656050955414,0.5286624203821656,10.0,0.7567567567567568,0.09166666666666666,0.8726114649681529,157,0.5866525382422075
ma3,rods_ili_pct,covid,3,2.1509982135155306,2.367801023223971,22.87567325520912,0.27978830993452525,0.8126153946996254,0.7643312101910829,0.535031847133758,0.39490445859872614,0.29936305732484075,0.4713375796178344,10.0,0.6756756756756757,0.125,0.8280254777070064,157,0.7158544684210993
ma3,rods_ili_pct,covid,4,2.61723705909475,2.8777046580014924,28.809544929635436,0.3400404488619859,0.9851509097858848,0.7579617834394905,0.5286624203821656,0.4140127388535032,0.2802547770700637,0.4140127388535032,10.0,0.5675675675675675,0.15833333333333333,0.7770700636942676,157,0.8686494402129225
naive,rods_ili_pct,covid,1,0.8794208093295018,0.9661443599778083,8.783223824967266,0.11416326582328508,0.33736096918105507,0.7643312101910829,0.5859872611464968,0.49044585987261147,0.5159235668789809,0.7452229299363057,10.0,0.8918918918918919,0.041666666666666664,0.9426751592356688,157,0.29458631872896807
naive,rods_ili_pct,covid,2,1.4885428571782142,1.642644185632442,14.961409909156083,0.194101039747039,0.5670238596014743,0.7452229299363057,0.5414012738853503,0.4840764331210191,0.3630573248407643,0.5987261146496815,10.0,0.8108108108108109,0.075,0.8980891719745223,157,0.49683599111497634
naive,rods_ili_pct,covid,3,1.9997718055625926,2.206329685345676,20.670315448104212,0.2607082469204797,0.7579364712794929,0.7579617834394905,0.5286624203821656,0.4267515923566879,0.25477707006369427,0.47770700636942676,10.0,0.7297297297297297,0.10833333333333334,0.8535031847133758,157,0.6655261607562352
naive,rods_ili_pct,covid,4,2.439063693044568,2.680978959564596,26.09814868892585,0.3167945974806885,0.9191193155565357,0.7388535031847133,0.5159235668789809,0.4267515923566879,0.21656050955414013,0.4267515923566879,10.0,0.6486486486486487,0.14166666666666666,0.8089171974522293,157,0.8095144856078266
snaive,rods_ili_pct,covid,1,2.9852737666972455,3.760592311466631,46.344088604667604,0.4443657878588954,1.3032791686835852,0.6815286624203821,0.4968152866242038,0.535031847133758,0.2484076433121019,0.11464968152866242,10.0,0.5675675675675675,0.4,0.5923566878980892,157,1.0
snaive,rods_ili_pct,covid,2,2.9960447387027966,3.760592311466631,46.344088604667604,0.4443657878588954,1.3096704459435289,0.6815286624203821,0.4968152866242038,0.5987261146496815,0.3503184713375796,0.11464968152866242,10.0,0.5675675675675675,0.4,0.5923566878980892,157,1.0
snaive,rods_ili_pct,covid,3,3.0047981934928876,3.760592311466631,46.344088604667604,0.4443657878588954,1.3144676925443206,0.6751592356687898,0.49044585987261147,0.6496815286624203,0.45222929936305734,0.11464968152866242,10.0,0.5675675675675675,0.4,0.5923566878980892,157,1.0
snaive,rods_ili_pct,covid,4,3.0129957356021726,3.760592311466631,46.344088604667604,0.4443657878588954,1.3183309327877686,0.6687898089171974,0.49044585987261147,0.6815286624203821,0.5159235668789809,0.11464968152866242,10.0,0.5675675675675675,0.4,0.5923566878980892,157,1.0
ma3,rods_ili_pct,post_covid,1,0.5988107948077226,0.7421556485588532,6.398304174413183,0.0666665105620178,0.23685676157134797,0.8506493506493507,0.5844155844155844,0.33116883116883117,0.6168831168831169,0.8116883116883117,10.0,0.9026548672566371,0.24390243902439024,0.8636363636363636,154,0.3072936594027305
ma3,rods_ili_pct,post_covid,2,0.7375921329047562,0.9181744691454176,7.977272299758868,0.08256881397660289,0.2930630230519751,0.8451612903225807,0.5548387096774193,0.4,0.43870967741935485,0.6774193548387096,10.0,0.8938053097345132,0.30952380952380953,0.8387096774193549,155,0.3788095660138306
ma3,rods_ili_pct,post_covid,3,0.8651275248535473,1.0788413538549766,9.464776399201511,0.09711031989195551,0.3443064300285595,0.8589743589743589,0.5512820512820513,0.38461538461538464,0.3717948717948718,0.6025641025641025,10.0,0.8495575221238938,0.37209302325581395,0.7884615384615384,156,0.4447168140420706
ma3,rods_ili_pct,post_covid,4,0.9982886185429878,1.2515604507434952,11.062959004678032,0.11275947997116474,0.39916602323465744,0.8662420382165605,0.6178343949044586,0.39490445859872614,0.33121019108280253,0.5414012738853503,10.0,0.8230088495575221,0.45454545454545453,0.7452229299363057,157,0.512265015624061
naive,rods_ili_pct,post_covid,1,0.4203331633249468,0.5034257688664844,4.3167230885487635,0.04522183372517708,0.16037348241654645,0.8376623376623377,0.6428571428571429,0.474025974025974,0.7272727272727273,0.9090909090909091,10.0,0.9469026548672567,0.14634146341463414,0.922077922077922,154,0.21570371985014639
naive,rods_ili_pct,post_covid,2,0.6600707091419504,0.8130680519655762,7.000316356680676,0.0731168933454978,0.25939017132478315,0.8451612903225807,0.5548387096774193,0.5096774193548387,0.44516129032258067,0.7741935483870968,10.0,0.9026548672566371,0.2619047619047619,0.8580645161290322,155,0.338996428668242
naive,rods_ili_pct,post_covid,3,0.8292407401435472,1.0280370135906851,8.96551676077562,0.09253724182321446,0.32804426999417446,0.8589743589743589,0.5576923076923077,0.4807692307692308,0.34615384615384615,0.6410256410256411,10.0,0.8672566371681416,0.3488372093023256,0.8076923076923077,156,0.426269294914591
naive,rods_ili_pct,post_covid,4,0.9507971148741466,1.189702069740695,10.497709841312595,0.10718634215781317,0.3794218993697625,0.8789808917197452,0.5987261146496815,0.4713375796178344,0.27388535031847133,0.5987261146496815,10.0,0.831858407079646,0.4318181818181818,0.7579617834394905,157,0.48789507348805194
snaive,rods_ili_pct,post_covid,1,1.9486597802622991,2.4211855876807675,21.712231797008922,0.2174907579928298,0.7629565874763755,0.9155844155844156,0.7012987012987013,0.5584415584415584,0.21428571428571427,0.3116883116883117,10.0,0.6194690265486725,0.3902439024390244,0.6168831168831169,154,1.0
