config,target,segment,h,wis,mae,wape,mase,cov80,cov60,n,rel_wis_vs_snaive
tfm_cov_hol,nhi_out_ili,covid,2,2323.6098748230716,2820.78508160828,0.10187225824666725,0.113286839324365,0.732484076433121,0.554140127388535,157,
tfm_cov_hol,nhi_out_ili,covid,3,3362.206152965764,4198.542147691082,0.1516297617701664,0.16910427254875998,0.7515923566878981,0.5159235668789809,157,
tfm_cov_hol,nhi_out_ili,covid,4,4489.913662199222,5553.667981190287,0.2005699414978086,0.2238943661992677,0.6942675159235668,0.47770700636942676,157,
tfm_cov_season_cny_hol_slide260,nhi_out_ili,covid,1,1446.0844548942853,1797.782046178344,0.0649266468663688,0.07205495285171853,0.7643312101910829,0.554140127388535,157,
tfm_cov_season_cny_hol_slide260,nhi_out_ili,covid,2,2384.8870402622965,2906.867162619427,0.10498110054888836,0.11686968590101482,0.7388535031847133,0.5222929936305732,157,
tfm_cov_season_cny_hol_slide260,nhi_out_ili,covid,3,3413.080593982219,4203.461385350319,0.15180741934942185,0.16905704188132395,0.7452229299363057,0.4840764331210191,157,
tfm_cov_season_cny_hol_slide260,nhi_out_ili,covid,4,4530.690049705856,5608.599584494426,0.20255378865943366,0.2259754918720044,0.7261146496815286,0.49044585987261147,157,
tfm_cov_season_cny_hol_sym,nhi_out_ili,covid,1,1537.727043800867,1918.896248009554,0.0693006693066936,0.07710706958737915,0.7898089171974523,0.5668789808917197,157,
tfm_cov_season_cny_hol_sym,nhi_out_ili,covid,2,2406.137087258935,2905.404359076433,0.10492827160375971,0.11696269925586482,0.7707006369426752,0.5796178343949044,157,
tfm_cov_season_cny_hol_sym,nhi_out_ili,covid,3,3425.9192973726117,4255.023002089968,0.15366955991814693,0.1715309224626331,0.7770700636942676,0.5095541401273885,157,
tfm_cov_season_cny_hol_sym,nhi_out_ili,covid,4,4542.8082821899325,5658.530702627389,0.20435704399928598,0.22845899436113326,0.7261146496815286,0.5031847133757962,157,
tfm_cov_season_hol,nhi_out_ili,covid,1,1437.661044762916,1728.8576084792994,0.062437450449894544,0.06925977409911624,0.8089171974522293,0.5923566878980892,157,
