config,target,segment,h,wis,mae,mape,wape,mase,cov80,cov60,dir_hit,dir_hit3,hit_tol10,thr,thr_hit_rate,thr_false_alarm,thr_accuracy,n,rel_wis_vs_snaive
ets,ev_oe,pre_covid,4,1798.195208707206,2349.9959882976905,30.11897621928247,0.2668831512146288,0.49717165423865095,0.6732673267326733,0.44554455445544555,0.37623762376237624,0.12871287128712872,0.21782178217821782,11000.0,0.7083333333333334,0.1038961038961039,0.8514851485148515,101,
theta,ev_oe,pre_covid,1,616.7374440056676,778.3624934875322,10.022019892620587,0.08940746687405524,0.1636920843224846,0.9134615384615384,0.7788461538461539,0.3173076923076923,0.27884615384615385,0.6442307692307693,11000.0,0.8333333333333334,0.05,0.9230769230769231,104,
theta,ev_oe,pre_covid,2,1062.6162457057112,1341.7333344741255,17.19779722947525,0.15361229873000065,0.2835420271974498,0.8058252427184466,0.6213592233009708,0.34951456310679613,0.20388349514563106,0.33980582524271846,11000.0,0.7916666666666666,0.06329113924050633,0.9029126213592233,103,
theta,ev_oe,pre_covid,3,1456.7498809192925,1852.5076662939875,23.821243942892615,0.21128336258669872,0.3919728325336686,0.7647058823529411,0.5588235294117647,0.3235294117647059,0.14705882352941177,0.28431372549019607,11000.0,0.75,0.07692307692307693,0.8823529411764706,102,
theta,ev_oe,pre_covid,4,1829.4854622542068,2326.6000822087876,29.654249133770527,0.26422613683093576,0.49220613695470866,0.7227722772277227,0.5742574257425742,0.3564356435643564,0.12871287128712872,0.21782178217821782,11000.0,0.6666666666666666,0.1038961038961039,0.8415841584158416,101,
ets,ev_oe,covid,1,118.69313203220574,146.8258476184234,10.75348669443427,0.09787932655414175,0.029796185663609285,0.8471337579617835,0.6751592356687898,0.4713375796178344,0.33121019108280253,0.6496815286624203,11000.0,,0.0,1.0,157,
ets,ev_oe,covid,2,203.58063779016646,252.65594863650665,16.84941464953669,0.16842943189885629,0.050928348877761535,0.8535031847133758,0.6242038216560509,0.4713375796178344,0.27388535031847133,0.46496815286624205,11000.0,,0.0,1.0,157,
ets,ev_oe,covid,3,278.9081874864797,350.82942056686073,22.98448868306839,0.23387535626360184,0.07038525532073943,0.8280254777070064,0.6815286624203821,0.46496815286624205,0.1592356687898089,0.3885350318471338,11000.0,,0.0,1.0,157,
ets,ev_oe,covid,4,352.25190716465625,437.08916948248213,28.36683867711253,0.29137916958761884,0.08745527621712652,0.8089171974522293,0.6369426751592356,0.46496815286624205,0.21019108280254778,0.3503184713375796,11000.0,,0.0,1.0,157,
theta,ev_oe,covid,1,287.60492219104117,148.45943742763362,10.913399589378331,0.09896833556028584,0.030160168340557472,1.0,0.9681528662420382,0.45222929936305734,0.3248407643312102,0.643312101910828,11000.0,,0.0,1.0,157,
theta,ev_oe,covid,2,384.75418657378486,257.22832455811556,17.3566777553001,0.1714775401387797,0.05195144876610209,0.9872611464968153,0.9554140127388535,0.47770700636942676,0.27388535031847133,0.4585987261146497,11000.0,,0.0,1.0,157,
theta,ev_oe,covid,3,471.36512255612956,353.2523911793513,23.324506391320163,0.23549059455888752,0.07097708345313346,1.0,0.9490445859872612,0.49044585987261147,0.2802547770700637,0.35668789808917195,11000.0,,0.0,1.0,157,
theta,ev_oe,covid,4,567.080098331755,441.5863986221469,29.147360490361773,0.29437718231283067,0.08857406211775055,1.0,0.9426751592356688,0.5095541401273885,0.2802547770700637,0.37579617834394907,11000.0,,0.0,1.0,157,
ets,ev_oe,post_covid,1,671.279734096789,816.5007185140032,9.939649378627827,0.08281316664448708,0.18030611944823446,0.8701298701298701,0.7207792207792207,0.3181818181818182,0.38961038961038963,0.6428571428571429,11000.0,0.9166666666666666,0.05319148936170213,0.935064935064935,154,
ets,ev_oe,post_covid,2,1133.944901423367,1452.4383006716319,16.6919256939745,0.14722692931244397,0.32142050822272206,0.7741935483870968,0.6774193548387096,0.3225806451612903,0.2,0.432258064516129,11000.0,0.8333333333333334,0.10526315789473684,0.8709677419354839,155,
ets,ev_oe,post_covid,3,1518.044476970463,1931.4099730073992,21.981013561922598,0.1957316817655444,0.42797843639807664,0.7692307692307693,0.6153846153846154,0.3525641025641026,0.1346153846153846,0.3269230769230769,11000.0,0.75,0.15625,0.8076923076923077,156,
ets,ev_oe,post_covid,4,1848.5565127538866,2314.4579711886354,26.31297887633123,0.23462882859675027,0.5133221067010243,0.7452229299363057,0.5796178343949044,0.35668789808917195,0.15286624203821655,0.267515923566879,11000.0,0.7,0.18556701030927836,0.7707006369426752,157,
theta,ev_oe,post_covid,1,681.6108007811454,822.8139489674745,10.030307628001346,0.08345348280557985,0.18176221970858863,0.7597402597402597,0.6688311688311688,0.33766233766233766,0.38961038961038963,0.6428571428571429,11000.0,0.9,0.05319148936170213,0.9285714285714286,154,
theta,ev_oe,post_covid,2,1207.169019486247,1459.4343440557363,16.805449850814398,0.14793608575943523,0.32306955636223567,0.6903225806451613,0.5419354838709678,0.38064516129032255,0.2,0.4258064516129032,11000.0,0.8166666666666667,0.10526315789473684,0.864516129032258,155,
theta,ev_oe,post_covid,3,1599.1717226069266,1939.2384852189884,22.098368104208955,0.1965250337116931,0.429846469355261,0.7051282051282052,0.5192307692307693,0.38461538461538464,0.1346153846153846,0.3076923076923077,11000.0,0.7333333333333333,0.15625,0.8012820512820513,156,
theta,ev_oe,post_covid,4,1943.9183179207741,2326.29742191247,26.53316796821619,0.2358290562479509,0.5161655598311464,0.7006369426751592,0.535031847133758,0.36942675159235666,0.15286624203821655,0.27388535031847133,11000.0,0.6833333333333333,0.18556701030927836,0.7643312101910829,157,
